,0
0,1.280743956565857
1,1.2463510036468506
2,1.239316701889038
3,1.1204371452331543
4,1.219174861907959
5,1.8248132467269897
6,1.9402053356170654
7,2.0027081966400146
8,1.8016107082366943
9,1.3249396085739136
10,0.9765945672988892
11,1.6020468473434448
12,1.150505781173706
13,1.2938166856765747
14,1.1848922967910767
15,1.1249696016311646
16,1.4577256441116333
17,1.203644871711731
18,1.6434745788574219
19,1.6676130294799805
20,1.397371530532837
21,1.3592908382415771
22,1.6267908811569214
23,1.7674155235290527
24,1.2427639961242676
25,1.513431429862976
26,1.0372713804244995
27,1.8089942932128906
28,1.2959727048873901
29,1.2496755123138428
30,1.0810004472732544
31,1.4478604793548584
32,1.372937560081482
33,1.3065003156661987
34,1.3124818801879883
35,1.4215474128723145
36,1.553741693496704
37,1.556587815284729
38,1.4377434253692627
39,1.403476357460022
40,1.47122323513031
41,1.478193998336792
42,1.3612360954284668
43,1.507524847984314
44,1.584033727645874
45,1.4217181205749512
46,1.401758074760437
47,1.8405320644378662
48,1.6411758661270142
49,1.1777634620666504
50,1.4395503997802734
51,1.4562276601791382
52,1.2707595825195312
53,1.2141138315200806
54,1.3568252325057983
55,1.3335158824920654
56,1.504455804824829
57,1.376023292541504
58,1.457564353942871
59,1.4079439640045166
60,1.3265024423599243
61,1.389610767364502
62,1.3795185089111328
63,1.2913898229599
64,1.2218929529190063
65,1.3422021865844727
66,1.5064036846160889
67,1.3982696533203125
68,1.4589146375656128
69,1.3737082481384277
70,1.552489995956421
71,1.3644667863845825
72,1.434469223022461
73,1.4491065740585327
74,1.5175817012786865
75,1.2834877967834473
76,1.3075437545776367
77,1.2387968301773071
78,1.3404167890548706
79,1.4226853847503662
80,1.21657133102417
81,1.5881710052490234
82,1.496048927307129
83,1.4286689758300781
84,1.5077754259109497
85,1.3162060976028442
86,1.2649201154708862
87,1.4480243921279907
88,1.3226382732391357
89,1.1484839916229248
90,1.5247646570205688
91,1.3261067867279053
92,1.3648427724838257
93,1.3597445487976074
94,1.4735084772109985
95,1.512420892715454
96,1.4935036897659302
97,1.2930388450622559
98,1.3209192752838135
99,1.5529638528823853
100,1.139593482017517
101,1.456894874572754
102,1.3006376028060913
103,1.3783010244369507
104,1.6820436716079712
105,1.3553895950317383
106,1.6234787702560425
107,1.4790235757827759
108,1.4271584749221802
109,1.4575939178466797
110,1.4063538312911987
111,1.522364616394043
112,1.386816382408142
113,1.2767479419708252
114,1.3462717533111572
115,1.4290437698364258
116,1.4398239850997925
117,1.3056817054748535
118,1.5195317268371582
119,1.4582526683807373
120,1.4375660419464111
121,1.5233709812164307
122,1.2685108184814453
123,1.2479462623596191
124,1.4414260387420654
125,1.3686221837997437
126,1.4314757585525513
127,1.3454262018203735
128,1.4618550539016724
129,1.2489163875579834
130,1.4689910411834717
131,1.5485670566558838
132,1.307796597480774
133,1.4354888200759888
134,1.418603777885437
135,1.4045029878616333
136,1.4746320247650146
137,1.4223809242248535
138,1.454775094985962
139,1.3897476196289062
140,1.3535724878311157
141,1.190276861190796
142,1.4376766681671143
143,1.5314451456069946
144,1.573155164718628
145,1.5395418405532837
146,1.3044350147247314
147,1.2613472938537598
148,1.4077208042144775
149,1.4491554498672485
150,1.5075715780258179
151,1.3717702627182007
152,1.2790093421936035
153,1.3602651357650757
154,1.2167773246765137
155,1.523874282836914
156,1.527335524559021
157,1.5255982875823975
158,1.2860534191131592
159,1.3738830089569092
160,1.270650029182434
161,1.3660826683044434
162,1.4400968551635742
163,1.3622498512268066
164,1.3149058818817139
165,1.3407094478607178
166,1.3950819969177246
167,1.4582774639129639
168,1.3628058433532715
169,1.296059012413025
170,1.5856263637542725
171,1.521246075630188
172,1.3956583738327026
173,1.5351266860961914
174,1.5421632528305054
175,1.3645399808883667
176,1.5840733051300049
177,1.5464895963668823
178,1.5260754823684692
179,1.4676463603973389
180,1.4062838554382324
181,1.5010614395141602
182,1.6611238718032837
183,1.495126485824585
184,1.2037156820297241
185,1.463675856590271
186,1.358896017074585
187,1.563098669052124
188,1.414061427116394
189,1.284238576889038
190,1.3128316402435303
191,1.746333122253418
192,1.5104994773864746
193,1.2869255542755127
194,1.2776058912277222
195,1.494551420211792
196,1.2235321998596191
197,1.5184228420257568
198,1.3417257070541382
199,1.5561692714691162
200,1.433438777923584
201,1.2683701515197754
202,1.4082601070404053
203,1.160172700881958
204,1.2378158569335938
205,1.2469494342803955
206,1.2454147338867188
207,1.4874460697174072
208,1.2604292631149292
209,1.340213418006897
210,1.241203784942627
211,1.483175277709961
212,1.5039962530136108
213,1.3868101835250854
214,1.5296529531478882
215,1.235213041305542
216,1.1490118503570557
217,1.2821085453033447
218,1.3367040157318115
219,1.2322561740875244
220,1.38186776638031
221,1.4784038066864014
222,1.2508093118667603
223,1.2746596336364746
224,1.150607943534851
225,1.5661202669143677
226,1.4020723104476929
227,1.4896211624145508
228,1.2995305061340332
229,1.5963902473449707
230,1.436460018157959
231,1.30860435962677
232,1.0300040245056152
233,1.5193252563476562
234,1.736417531967163
235,1.3307007551193237
236,1.6079522371292114
237,1.3834806680679321
238,1.5917571783065796
239,1.6070835590362549
240,1.2156274318695068
241,1.494275689125061
242,1.3276370763778687
243,1.426793098449707
244,1.4012997150421143
245,1.377234935760498
246,1.1746658086776733
247,1.0614478588104248
248,1.3642768859863281
249,1.5145509243011475
250,1.4940317869186401
251,1.4959197044372559
252,1.5084779262542725
253,1.5409877300262451
254,1.4480845928192139
255,1.585446834564209
256,1.302464246749878
257,1.164291501045227
258,1.366285800933838
259,1.2450993061065674
260,1.5607229471206665
261,1.6167998313903809
262,1.197526216506958
263,1.170752763748169
264,1.3336113691329956
265,1.3163962364196777
266,1.3235973119735718
267,1.5819995403289795
268,1.4089038372039795
269,1.424945592880249
270,1.271148681640625
271,1.145419955253601
272,1.4865188598632812
273,1.5956354141235352
274,1.2179864645004272
275,1.3822762966156006
276,1.3027600049972534
277,1.7140904664993286
278,1.6509385108947754
279,1.407195806503296
280,1.2879842519760132
281,1.4191348552703857
282,1.4535884857177734
283,1.5306332111358643
284,1.5968371629714966
285,1.5691359043121338
286,1.5440293550491333
287,1.377263069152832
288,1.3941168785095215
289,1.3283425569534302
290,1.4809505939483643
291,1.3936214447021484
292,1.3285902738571167
293,1.4999185800552368
294,1.6789789199829102
295,1.5165655612945557
296,1.532325029373169
297,1.3035485744476318
298,1.308370590209961
299,1.327284574508667
300,1.4127496480941772
301,1.3089951276779175
302,1.2157833576202393
303,1.4142574071884155
304,1.4061754941940308
305,1.3409191370010376
306,1.2857379913330078
307,1.4431184530258179
308,1.3126541376113892
309,1.5171711444854736
310,1.5899157524108887
311,1.308367133140564
312,1.3213857412338257
313,1.3003171682357788
314,1.3339860439300537
315,1.2770476341247559
316,1.632206678390503
317,1.3677290678024292
318,1.2227997779846191
319,1.5339752435684204
320,1.430513620376587
321,1.2918118238449097
322,1.3116767406463623
323,1.399529218673706
324,1.4046905040740967
325,1.5970053672790527
326,1.3848927021026611
327,1.473176121711731
328,1.561432957649231
329,1.1723887920379639
330,1.577507734298706
331,1.3509492874145508
332,1.4146978855133057
333,1.3448141813278198
334,1.4893728494644165
335,1.3011598587036133
336,1.1601394414901733
337,1.6167283058166504
338,1.4170145988464355
339,1.3648219108581543
340,1.3984094858169556
341,1.5469372272491455
342,1.4117703437805176
343,1.3610674142837524
344,1.6540298461914062
345,1.5443923473358154
346,1.2361665964126587
347,1.1776741743087769
348,1.2079381942749023
349,1.3636811971664429
350,1.5333245992660522
351,1.5950576066970825
352,1.263124942779541
353,1.3254542350769043
354,1.3774676322937012
355,1.5951719284057617
356,1.486493468284607
357,1.1909565925598145
358,1.6652138233184814
359,1.52144455909729
360,1.2837376594543457
361,1.4999961853027344
362,1.4512619972229004
363,1.422573208808899
364,1.468522071838379
365,1.349750280380249
366,1.3882004022598267
367,1.3794368505477905
368,1.354469895362854
369,1.352270245552063
370,1.553863763809204
371,1.6008127927780151
372,1.485382318496704
373,1.350822925567627
374,1.1877188682556152
375,1.3063687086105347
376,1.114354133605957
377,1.4920728206634521
378,1.4082740545272827
379,1.3107101917266846
380,1.2376763820648193
381,1.3184300661087036
382,1.3317748308181763
383,1.6446682214736938
384,1.5333737134933472
385,1.4607548713684082
386,1.2551465034484863
387,1.5038387775421143
388,1.409652829170227
389,1.3533284664154053
390,1.2539548873901367
391,1.3105603456497192
392,1.3273744583129883
393,1.2953654527664185
394,1.2379745244979858
395,1.2820014953613281
396,1.3889331817626953
397,1.5273017883300781
398,1.4678033590316772
399,1.6125226020812988
400,1.366081953048706
401,1.411026120185852
402,1.5140323638916016
403,1.6163077354431152
404,1.3418914079666138
405,1.3643416166305542
406,1.4747145175933838
407,1.4746205806732178
408,1.2136178016662598
409,1.3297775983810425
410,1.4979126453399658
411,1.609224796295166
412,1.1885401010513306
413,1.2916492223739624
414,1.5857317447662354
415,1.3760818243026733
416,1.6005231142044067
417,1.383698582649231
418,1.272545337677002
419,1.173445463180542
420,1.6387724876403809
421,1.4107043743133545
422,1.2345349788665771
423,1.4242336750030518
424,1.2336724996566772
425,1.4993362426757812
426,1.475632905960083
427,1.296273112297058
428,1.4833441972732544
429,1.5123891830444336
430,1.3945153951644897
431,1.3752484321594238
432,1.4231691360473633
433,1.181523084640503
434,1.5003529787063599
435,1.4698362350463867
436,1.5495152473449707
437,1.2417118549346924
438,1.4189114570617676
439,1.6693331003189087
440,1.3546552658081055
441,1.2141326665878296
442,1.471369743347168
443,1.4106721878051758
444,1.279303789138794
445,1.44111168384552
446,1.3236961364746094
447,1.4517145156860352
448,1.3729928731918335
449,1.2472447156906128
450,1.3482824563980103
451,1.3846265077590942
452,1.2982474565505981
453,1.2778043746948242
454,1.7039861679077148
455,1.4997854232788086
456,1.2829774618148804
457,1.3621571063995361
458,1.5283557176589966
459,1.3264423608779907
460,1.3891383409500122
461,1.2600775957107544
462,1.6587315797805786
463,1.2399617433547974
464,1.503767967224121
465,1.4428919553756714
466,1.1259069442749023
467,1.328869342803955
468,1.5684709548950195
469,1.4796900749206543
470,1.512237548828125
471,1.4345970153808594
472,1.3979679346084595
473,1.2680965662002563
474,1.3668582439422607
475,1.0616793632507324
476,1.299952507019043
477,1.3642114400863647
478,1.489908218383789
479,1.4307548999786377
480,1.578662633895874
481,1.1948916912078857
482,1.4969133138656616
483,1.546970009803772
484,1.529449462890625
485,1.050853967666626
486,1.41445791721344
487,1.272052526473999
488,1.6661667823791504
489,1.2909986972808838
490,1.2217180728912354
491,1.3314881324768066
492,1.5227243900299072
493,1.5014874935150146
494,1.3551236391067505
495,1.452939748764038
496,1.2784054279327393
497,1.5884748697280884
498,1.4785548448562622
499,1.393458366394043
500,1.4912819862365723
501,1.7969474792480469
502,1.51081383228302
503,1.25310480594635
504,1.5024027824401855
505,1.239869236946106
506,1.4368963241577148
507,1.488927960395813
508,1.1167969703674316
509,1.5160963535308838
510,1.27569580078125
511,1.3370060920715332
512,1.200374960899353
513,1.4278483390808105
514,1.5262590646743774
515,1.4088362455368042
516,1.4816168546676636
517,1.525673270225525
518,1.2865017652511597
519,1.6697559356689453
520,1.5363529920578003
521,1.5009996891021729
522,1.357825756072998
523,1.5196555852890015
524,1.4160584211349487
525,1.5150666236877441
526,1.3745274543762207
527,1.4784328937530518
528,1.3624589443206787
529,1.2858521938323975
530,1.415389060974121
531,1.2417409420013428
532,1.4801855087280273
533,1.2270559072494507
534,1.344494104385376
535,1.321281909942627
536,1.3897902965545654
537,1.294226884841919
538,1.5636487007141113
539,1.3161866664886475
540,1.3067402839660645
541,1.4512970447540283
542,1.4369834661483765
543,1.4132133722305298
544,1.496924638748169
545,1.4763386249542236
546,1.3840628862380981
547,1.5137264728546143
548,1.2202582359313965
549,1.3232076168060303
550,1.2451870441436768
551,1.3314419984817505
552,1.3285176753997803
553,1.6894092559814453
554,1.1065232753753662
555,1.5304640531539917
556,1.388441562652588
557,1.496748924255371
558,1.483635425567627
559,1.3761909008026123
560,1.4532525539398193
561,1.6188164949417114
562,1.4940437078475952
563,1.1827166080474854
564,1.2463816404342651
565,1.4150547981262207
566,1.471049427986145
567,1.2689818143844604
568,1.4157439470291138
569,1.411978006362915
570,1.4005026817321777
571,1.467283010482788
572,1.2805153131484985
573,1.3414777517318726
574,1.2528924942016602
575,1.4014354944229126
576,1.4569666385650635
577,1.4724035263061523
578,1.3660110235214233
579,1.401608943939209
580,1.4725377559661865
581,1.4403423070907593
582,1.3346858024597168
583,1.3934472799301147
584,1.4355261325836182
585,1.3060004711151123
586,1.4749529361724854
587,1.4199448823928833
588,1.3892931938171387
589,1.3859713077545166
590,1.3857985734939575
591,1.431154727935791
592,1.392610788345337
593,1.3237900733947754
594,1.382688283920288
595,1.3429250717163086
596,1.3828926086425781
597,1.3455449342727661
598,1.3482872247695923
599,1.3556866645812988
600,1.4283546209335327
601,1.3802080154418945
602,1.3628158569335938
603,1.4241783618927002
604,1.3976662158966064
605,1.4106082916259766
606,1.4024617671966553
607,1.3757669925689697
608,1.4369516372680664
609,1.3936293125152588
610,1.396053671836853
611,1.4185371398925781
612,1.4388312101364136
613,1.3383152484893799
614,1.3531702756881714
615,1.4255890846252441
616,1.2627160549163818
617,1.4157994985580444
618,1.3429803848266602
619,1.3394577503204346
620,1.325569987297058
621,1.3512978553771973
622,1.3606884479522705
623,1.5332934856414795
624,1.2976560592651367
625,1.3940638303756714
626,1.3903889656066895
627,1.250941276550293
628,1.2792928218841553
629,1.207238793373108
630,1.4059208631515503
631,1.198958158493042
632,1.429976463317871
633,1.3342255353927612
634,1.5090999603271484
635,1.4183943271636963
636,1.5107598304748535
637,1.1286261081695557
638,1.5131504535675049
639,1.1895478963851929
640,1.1612173318862915
641,1.302819013595581
642,1.5910508632659912
643,1.1263086795806885
644,1.2142376899719238
645,1.3771536350250244
646,1.4496830701828003
647,1.6260178089141846
648,1.6537227630615234
649,1.065674901008606
650,1.2367305755615234
651,1.4761815071105957
652,1.1992076635360718
653,1.1910163164138794
654,1.3991725444793701
655,1.3927886486053467
656,1.535057544708252
657,1.666168451309204
658,1.6605241298675537
659,1.3270201683044434
660,1.4417294263839722
661,1.2514642477035522
662,1.3420963287353516
663,1.3322991132736206
664,1.3270102739334106
665,1.429910659790039
666,1.5535629987716675
667,1.2988452911376953
668,1.5572901964187622
669,1.7014553546905518
670,1.2877886295318604
671,1.2953367233276367
672,1.3959734439849854
673,1.4542232751846313
674,1.1820870637893677
675,1.345651388168335
676,1.417057752609253
677,1.4737677574157715
678,1.2853319644927979
679,1.2764573097229004
680,1.3102350234985352
681,1.4111977815628052
682,1.4242287874221802
683,1.2962520122528076
684,1.2625709772109985
685,1.4511218070983887
686,1.3545259237289429
687,1.414070963859558
688,1.2489933967590332
689,1.3259178400039673
690,1.6489207744598389
691,1.2451887130737305
692,1.485058307647705
693,1.3157165050506592
694,1.4739453792572021
695,1.2526829242706299
696,1.6244761943817139
697,1.4716745615005493
698,1.4678528308868408
699,1.3501639366149902
700,1.22129487991333
701,1.1767021417617798
702,1.228499412536621
703,1.3593988418579102
704,1.4877705574035645
705,1.4254579544067383
706,1.377944827079773
707,1.1676541566848755
708,1.4705866575241089
709,1.4129114151000977
710,1.269330382347107
711,1.4460664987564087
712,1.4566864967346191
713,1.4323323965072632
714,1.4866752624511719
715,1.2844771146774292
716,1.3621113300323486
717,1.4081052541732788
718,1.3630807399749756
719,1.3516449928283691
720,1.401495099067688
721,1.2884595394134521
722,1.4079102277755737
723,1.4480440616607666
724,1.252912163734436
725,1.3203983306884766
726,1.3349125385284424
727,1.4795615673065186
728,1.3853578567504883
729,1.5591599941253662
730,1.2097417116165161
731,1.4783320426940918
732,1.4347548484802246
733,1.3373301029205322
734,1.4064452648162842
735,1.3110138177871704
736,1.3893718719482422
737,1.204599380493164
738,1.3955950736999512
739,1.4154226779937744
740,1.3282406330108643
741,1.406265377998352
742,1.4208555221557617
743,1.4349684715270996
744,1.5059535503387451
745,1.4070035219192505
746,1.4743646383285522
747,1.5411860942840576
748,1.4367862939834595
749,1.2288460731506348
750,1.3598530292510986
751,1.4119634628295898
752,1.2449514865875244
753,1.4040826559066772
754,1.5021086931228638
755,1.503720760345459
756,1.4004559516906738
757,1.4186384677886963
758,1.3719778060913086
759,1.3190293312072754
760,1.318471908569336
761,1.2884411811828613
762,1.3504239320755005
763,1.4759553670883179
764,1.3009110689163208
765,1.3652468919754028
766,1.3709110021591187
767,1.3980939388275146
768,1.3585742712020874
769,1.5579606294631958
770,1.4586033821105957
771,1.3324016332626343
772,1.3333747386932373
773,1.4648942947387695
774,1.468338131904602
775,1.2746965885162354
776,1.4104567766189575
777,1.3265752792358398
778,1.2892144918441772
779,1.4718377590179443
780,1.2876025438308716
781,1.374131202697754
782,1.3212727308273315
783,1.3405976295471191
784,1.4570497274398804
785,1.2833433151245117
786,1.2525569200515747
787,1.399878978729248
788,1.3281028270721436
789,1.2899367809295654
790,1.3851122856140137
791,1.2198933362960815
792,1.5040020942687988
793,1.4332520961761475
794,1.311612606048584
795,1.519899606704712
796,1.515265941619873
797,1.3177241086959839
798,1.4271409511566162
799,1.4092979431152344
800,1.2538597583770752
801,1.2438217401504517
802,1.5842220783233643
803,1.2537059783935547
804,1.3931255340576172
805,1.4912360906600952
806,1.3400928974151611
807,1.5702593326568604
808,1.4045182466506958
809,1.4612687826156616
810,1.456363558769226
811,1.4852399826049805
812,1.1953953504562378
813,1.4781198501586914
814,1.3619191646575928
815,1.22332763671875
816,1.399003028869629
817,1.228628396987915
818,1.4574781656265259
819,1.4215710163116455
820,1.4821332693099976
821,1.269297480583191
822,1.2108650207519531
823,1.4622352123260498
824,1.4003324508666992
825,1.3612546920776367
826,1.5353505611419678
827,1.3431862592697144
828,1.4012928009033203
829,1.2958157062530518
830,1.3295769691467285
831,1.3320190906524658
832,1.4799050092697144
833,1.388498067855835
834,1.3492776155471802
835,1.3831870555877686
836,1.3027945756912231
837,1.2307608127593994
838,1.2928199768066406
839,1.377697467803955
840,1.2859625816345215
841,1.3532825708389282
842,1.3347512483596802
843,1.430181860923767
844,1.4999597072601318
845,1.3152377605438232
846,1.4290907382965088
847,1.258462905883789
848,1.564737319946289
849,1.3546183109283447
850,1.3685401678085327
851,1.358654260635376
852,1.3944809436798096
853,1.3089433908462524
854,1.3989976644515991
855,1.4147679805755615
856,1.2994424104690552
857,1.2530064582824707
858,1.4004690647125244
859,1.3984029293060303
860,1.2723242044448853
861,1.5737931728363037
862,1.565999984741211
863,1.3996694087982178
864,1.4120686054229736
865,1.434717059135437
866,1.4283052682876587
867,1.3099510669708252
868,1.4039658308029175
869,1.2426881790161133
870,1.4071649312973022
871,1.3788628578186035
872,1.4040093421936035
873,1.4389466047286987
874,1.270543098449707
875,1.5489490032196045
876,1.3543894290924072
877,1.5036373138427734
878,1.4092458486557007
879,1.5272144079208374
880,1.2394002676010132
881,1.467470407485962
882,1.2406864166259766
883,1.3368057012557983
884,1.3982899188995361
885,1.497884750366211
886,1.4415297508239746
887,1.376229166984558
888,1.2816007137298584
889,1.3398635387420654
890,1.4130752086639404
891,1.4019595384597778
892,1.4710934162139893
893,1.3425853252410889
894,1.400718331336975
895,1.3467031717300415
896,1.3911893367767334
897,1.3810758590698242
898,1.4783384799957275
899,1.323480248451233
900,1.3656033277511597
901,1.388441562652588
902,1.404483437538147
903,1.3601338863372803
904,1.4172310829162598
905,1.4508391618728638
906,1.3930294513702393
907,1.4585297107696533
908,1.3450286388397217
909,1.3202807903289795
910,1.5274494886398315
911,1.3419263362884521
912,1.376800298690796
913,1.4519423246383667
914,1.5153026580810547
915,1.3345825672149658
916,1.249813437461853
917,1.3390729427337646
918,1.4649958610534668
919,1.3863718509674072
920,1.446609616279602
921,1.3819146156311035
922,1.5327706336975098
923,1.3256633281707764
924,1.3905341625213623
925,1.5586572885513306
926,1.3440907001495361
927,1.395500898361206
928,1.40632963180542
929,1.435533046722412
930,1.3895349502563477
931,1.384211778640747
932,1.3926125764846802
933,1.4331220388412476
934,1.2391175031661987
935,1.4275225400924683
936,1.3648669719696045
937,1.3231770992279053
938,1.319233775138855
939,1.3607561588287354
940,1.3979679346084595
941,1.451461911201477
942,1.3474066257476807
943,1.3228037357330322
944,1.4290854930877686
945,1.398897647857666
946,1.3769994974136353
947,1.4089996814727783
948,1.4126484394073486
949,1.345941185951233
950,1.3377346992492676
951,1.2867085933685303
952,1.5401849746704102
953,1.4876614809036255
954,1.33449125289917
955,1.2134748697280884
956,1.3296083211898804
957,1.465596079826355
958,1.2687478065490723
959,1.3347678184509277
960,1.3809199333190918
961,1.4033534526824951
962,1.3350505828857422
963,1.2161208391189575
