,0
0,1.531852126121521
1,1.6050721406936646
2,2.0654211044311523
3,3.202124834060669
4,2.5090291500091553
5,1.5317190885543823
6,1.8469184637069702
7,1.5427098274230957
8,1.710890769958496
9,1.5768680572509766
10,1.4067282676696777
11,1.3661093711853027
12,1.3957695960998535
13,1.963159441947937
14,1.2171980142593384
15,2.14512038230896
16,3.559704542160034
17,1.4966684579849243
18,2.6192803382873535
19,2.8396878242492676
20,1.637758731842041
21,1.3611457347869873
22,1.1334527730941772
23,1.5997713804244995
24,1.4075291156768799
25,1.5228190422058105
26,2.58821964263916
27,1.4275357723236084
28,2.8680419921875
29,1.7454283237457275
30,0.7869675159454346
31,1.26511812210083
32,1.033754825592041
33,1.7056541442871094
34,1.5091880559921265
35,1.5016958713531494
36,1.3269703388214111
37,1.3137199878692627
38,1.4346418380737305
39,0.7582000494003296
40,1.2526583671569824
41,1.0784803628921509
42,1.694059133529663
43,2.1437482833862305
44,2.735203742980957
45,1.9067970514297485
46,2.0093705654144287
47,1.2897299528121948
48,1.2867599725723267
49,1.1894389390945435
50,2.0775458812713623
51,1.6402761936187744
52,1.9047882556915283
53,1.6083745956420898
54,1.361194133758545
55,1.3783620595932007
56,1.5734095573425293
57,1.213621735572815
58,1.3530189990997314
59,1.2445157766342163
60,1.4282126426696777
61,0.7857695817947388
62,1.603914737701416
63,1.9206446409225464
64,1.6678730249404907
65,1.2780901193618774
66,1.1338144540786743
67,0.8954610824584961
68,2.3431332111358643
69,1.9905411005020142
70,1.5990324020385742
71,1.4207661151885986
72,1.0172992944717407
73,1.8292378187179565
74,1.6793665885925293
75,1.2591962814331055
76,1.4556896686553955
77,1.2696001529693604
78,1.1112631559371948
79,1.224776268005371
80,1.822062611579895
81,1.6173827648162842
82,2.0031814575195312
83,1.336836338043213
84,1.1523804664611816
85,1.2264596223831177
86,1.3230993747711182
87,1.2716565132141113
88,1.303604245185852
89,1.5099354982376099
90,2.6199307441711426
91,1.6261550188064575
92,1.361539363861084
93,1.833762526512146
94,1.3374276161193848
95,1.4058804512023926
96,1.447472333908081
97,1.4632227420806885
98,1.4140276908874512
99,1.6717077493667603
100,1.484717607498169
101,1.4921760559082031
102,0.8953584432601929
103,1.663028597831726
104,1.4500584602355957
105,1.4012129306793213
106,1.1980247497558594
107,0.7634375095367432
108,0.9870736598968506
109,1.490710735321045
110,1.582594633102417
111,1.4479572772979736
112,1.1041369438171387
113,0.8154476881027222
114,1.0211162567138672
115,1.550922155380249
116,1.2220816612243652
117,1.552964210510254
118,1.8246957063674927
119,0.7099767923355103
120,1.953040361404419
121,1.3924356698989868
122,1.0090539455413818
123,1.3312246799468994
124,1.3789668083190918
125,1.607072114944458
126,2.032069444656372
127,1.3812260627746582
128,1.442887783050537
129,1.5574746131896973
130,1.1436107158660889
131,1.889697551727295
132,1.7963576316833496
133,1.7486542463302612
134,1.2555835247039795
135,2.0020129680633545
136,0.8344547748565674
137,1.920867919921875
138,1.2106939554214478
139,0.9171466827392578
140,2.1195194721221924
141,0.8183165788650513
142,0.8982844352722168
143,1.6037461757659912
144,1.1047592163085938
145,0.9418419599533081
146,1.342469334602356
147,1.2537586688995361
148,1.6682980060577393
149,1.1585701704025269
150,1.3186850547790527
151,0.9082618951797485
152,1.4132729768753052
153,1.1815162897109985
154,1.679255485534668
155,1.4091315269470215
156,1.3602672815322876
157,1.2674463987350464
158,1.10740327835083
159,1.4698355197906494
160,1.663163185119629
161,1.3443961143493652
162,0.9604676961898804
163,1.2581181526184082
164,0.7991942167282104
165,1.0662131309509277
166,1.1288342475891113
167,0.8731949329376221
168,1.3299919366836548
169,1.466507077217102
170,1.88155996799469
171,1.6601512432098389
172,1.8216233253479004
173,1.3907356262207031
174,1.6638585329055786
175,0.7094234228134155
176,1.6813538074493408
177,1.9932055473327637
178,0.8887722492218018
179,1.1504346132278442
180,1.0580627918243408
181,0.974329948425293
182,1.13933527469635
183,0.8552744388580322
184,1.2139289379119873
185,1.067618727684021
186,1.4476674795150757
187,1.7576005458831787
188,1.4961899518966675
189,1.177642583847046
190,1.1857798099517822
191,1.446385145187378
192,1.2531380653381348
193,1.3168823719024658
194,0.9972740411758423
195,1.583356261253357
196,1.1393964290618896
197,1.184574842453003
198,1.0975446701049805
199,1.3723411560058594
200,1.407655119895935
201,1.5218809843063354
202,0.6741071939468384
203,0.9453322887420654
204,1.441969633102417
205,0.5479587316513062
206,1.009000539779663
207,1.895169973373413
208,0.9905792474746704
209,2.047806978225708
210,1.0827982425689697
211,0.9353348016738892
212,1.0646748542785645
213,1.5281014442443848
214,1.5823063850402832
215,1.2242271900177002
216,1.0722609758377075
217,1.7725238800048828
218,1.1274659633636475
219,0.8645628690719604
220,1.0125771760940552
221,1.0593316555023193
222,0.6936250925064087
223,1.4340686798095703
224,1.463355302810669
225,1.797154188156128
